V,J
1.200000048,-36.471601983
1.170199990,-22.649608252
1.140450001,-10.82046237
1.110649943,-2.92477338
1.080850005,2.482161459
1.051049948,6.228876321
1.021299958,8.830015427
0.991500020,10.585735802
0.961700022,11.730566775
0.931900024,12.458787016
0.902149975,12.911218589
0.872349977,13.206842834
0.842549980,13.402597896
0.812749982,13.545254208
0.782999992,13.651469698
0.753199995,13.734728497
0.723399997,13.802466538
0.693599999,13.856661339
0.663850009,13.899812105
0.634050012,13.93731814
0.604250014,13.967261035
0.574450016,13.991719817
0.544700027,14.01174942
0.514900029,14.028002592
0.485100001,14.040999733
0.455300003,14.052245505
0.425550014,14.060724806
0.395749986,14.069043491
0.365949988,14.076153049
0.336149991,14.079948754
0.306400001,14.086086899
0.276600003,14.09170336
0.246800005,14.09653344
0.216999993,14.102256551
0.187250003,14.10842168
0.157450005,14.11396233
0.127649993,14.119157331
0.097850002,14.126439071
0.068099998,14.131108533
0.038300000,14.139181794
0.008500000,14.145086082
-0.021299999,14.151517193
-0.051050000,14.158915862
-0.080849998,14.167722822
-0.110650003,14.176987221
-0.140450001,14.18673347
-0.170200005,14.194694942
-0.200000003,14.206411
Jsc:,14.145086
Eff:,11.647856
Voc:,1.08085
FF:,0.76186
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
