V,J
1.200000048,-29.688528338
1.170199990,-18.709625485
1.140450001,-10.463948799
1.110649943,-5.509788129
1.080850005,-2.614857097
1.051049948,-1.363449889
1.021299958,-0.434041188
0.991500020,0.46608628
0.961700022,0.898271176
0.931900024,1.134876082
0.902149975,1.274904777
0.872349977,1.356308207
0.842549980,1.415034983
0.812749982,1.448011775
0.782999992,1.479369385
0.753199995,1.47483966
0.723399997,1.498760856
0.693599999,1.506154868
0.663850009,1.517435814
0.634050012,1.530759972
0.604250014,1.555098452
0.574450016,1.559616773
0.544700027,1.539603553
0.514900029,1.544289398
0.485100001,1.549317519
0.455300003,1.57442423
0.425550014,1.557865243
0.395749986,1.548184525
0.365949988,1.55588387
0.336149991,1.582842497
0.306400001,1.582488497
0.276600003,1.573380701
0.246800005,1.560476075
0.216999993,1.553799059
0.187250003,1.565171236
0.157450005,1.557460006
0.127649993,1.593822769
0.097850002,1.578675446
0.068099998,1.594433114
0.038300000,1.585094832
0.008500000,1.568455215
-0.021299999,1.573647486
-0.051050000,1.56902396
-0.080849998,1.566548207
-0.110650003,1.5702991
-0.140450001,1.578135611
-0.170200005,1.563046271
-0.200000003,1.580672399
Jsc:,1.568455
Eff:,1.192238
Voc:,1.0213
FF:,0.744282
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
