V,J
-0.200000003,11.410078992
-0.170200005,11.370847285
-0.140450001,11.349720346
-0.110650003,11.330622322
-0.080849998,11.306632542
-0.051050000,11.285742031
-0.021299999,11.269229302
0.008500000,11.249231822
0.038300000,11.229993741
0.068099998,11.210939405
0.097850002,11.186836551
0.127649993,11.172374581
0.157450005,11.150418857
0.187250003,11.12872012
0.216999993,11.105235321
0.246800005,11.083581557
0.276600003,11.061907234
0.306400001,11.037218448
0.336149991,11.017770922
0.365949988,10.993760583
0.395749986,10.970004662
0.425550014,10.946250025
0.455300003,10.918483814
0.485100001,10.893706368
0.514900029,10.86690643
0.544700027,10.84045728
0.574450016,10.806737955
0.604250014,10.772893348
0.634050012,10.737003121
0.663850009,10.692974744
0.693599999,10.634010897
0.723399997,10.570890921
0.753199995,10.487580724
0.782999992,10.380300664
0.812749982,10.257785103
0.842549980,10.099261742
0.872349977,9.909210517
0.902149975,9.673526027
0.931900024,9.384405492
0.961700022,9.012159791
0.991500020,8.522602524
1.021299958,7.827829844
1.051049948,6.739701228
1.080850005,4.942612296
1.110649943,2.607153577
1.140450001,-2.796984114
1.170199990,-10.701467537
1.200000048,-21.913909676
Jsc:,11.249232
Eff:,8.745328
Voc:,1.11065
FF:,0.699965
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
