V,J
-0.200000003,7.423352775
-0.170200005,7.400028593
-0.140450001,7.386743626
-0.110650003,7.372328556
-0.080849998,7.358438384
-0.051050000,7.349264574
-0.021299999,7.338181347
0.008500000,7.330452449
0.038300000,7.320027752
0.068099998,7.306683678
0.097850002,7.296442085
0.127649993,7.284064284
0.157450005,7.273196284
0.187250003,7.264805643
0.216999993,7.25343716
0.246800005,7.243316994
0.276600003,7.226105258
0.306400001,7.213727457
0.336149991,-2.3794e-05
0.365949988,-3.3498e-05
0.395749986,-1.9698e-05
0.425550014,-3.9975e-05
0.455300003,-4.1365e-05
0.485100001,-8.044e-06
0.514900029,-4.5446e-05
0.544700027,-6.3744e-05
0.574450016,-1.3901e-05
0.604250014,-1.2685e-05
0.634050012,-1.3234e-05
0.663850009,7.380566289
0.693599999,7.038605276
0.723399997,6.91961494
0.753199995,6.824716536
0.782999992,6.725166017
0.812749982,6.618398004
0.842549980,6.48117248
0.872349977,6.319344261
0.902149975,6.114155831
0.931900024,5.856558663
0.961700022,5.522846305
0.991500020,5.056388678
1.021299958,4.372233435
1.051049948,3.297846581
1.080850005,1.852272653
1.110649943,-1.259950757
1.140450001,-5.736493477
1.170199990,-12.506384949
1.200000048,-21.513921536
Jsc:,7.330452
Eff:,5.515886
Voc:,0.4851
FF:,1.551148
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
