V,J
1.200000048,-35.568085452
1.170199990,-21.628324646
1.140450001,-9.848120742
1.110649943,-4.51638959
1.080850005,2.392508651
1.051049948,6.424070508
1.021299958,9.050652016
0.991500020,10.775751049
0.961700022,11.887494886
0.931900024,12.596236762
0.902149975,13.040018136
0.872349977,13.325883283
0.842549980,13.518267955
0.812749982,13.656681404
0.782999992,13.762110511
0.753199995,13.840494258
0.723399997,13.906443666
0.693599999,13.958341
0.663850009,14.002772848
0.634050012,14.035908812
0.604250014,14.06680513
0.574450016,14.08945215
0.544700027,14.109393092
0.514900029,14.124487251
0.485100001,14.136061967
0.455300003,14.14664985
0.425550014,14.155323177
0.395749986,14.161756858
0.365949988,14.167627737
0.336149991,14.172366586
0.306400001,14.177569297
0.276600003,14.183526267
0.246800005,14.187798683
0.216999993,14.192153336
0.187250003,14.197726109
0.157450005,14.2018045
0.127649993,14.205980546
0.097850002,14.211933661
0.068099998,14.215708807
0.038300000,14.223878438
0.008500000,14.228447676
-0.021299999,14.233834133
-0.051050000,14.239050978
-0.080849998,14.245868856
-0.110650003,14.253809769
-0.140450001,14.260172778
-0.170200005,14.268853815
-0.200000003,14.278552522
Jsc:,14.228448
Eff:,11.764052
Voc:,1.08085
FF:,0.764952
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
