V,J
1.200000048,-33.337177265
1.170199990,-21.517019519
1.140450001,-12.505841421
1.110649943,-6.605006387
1.080850005,-2.83317341
1.051049948,-0.716618702
1.021299958,0.913643845
0.991500020,1.89641523
0.961700022,2.571371927
0.931900024,3.054626576
0.902149975,3.418884143
0.872349977,3.69837568
0.842549980,3.916216245
0.812749982,4.079920794
0.782999992,4.207087186
0.753199995,4.303468729
0.723399997,4.376030746
0.693599999,4.434010973
0.663850009,4.477373111
0.634050012,4.516793703
0.604250014,4.545361393
0.574450016,4.576108658
0.544700027,4.598681795
0.514900029,4.623289308
0.485100001,4.643641752
0.455300003,4.666207179
0.425550014,4.690368498
0.395749986,4.711378187
0.365949988,4.731435737
0.336149991,4.749636232
0.306400001,4.771601593
0.276600003,4.793503992
0.246800005,4.813713487
0.216999993,4.83373281
0.187250003,4.855623003
0.157450005,4.875768571
0.127649993,4.895805241
0.097850002,4.916104681
0.068099998,4.935594611
0.038300000,4.957442721
0.008500000,4.973996569
-0.021299999,4.995964821
-0.051050000,5.013580027
-0.080849998,5.032708889
-0.110650003,5.05314132
-0.140450001,5.072908153
-0.170200005,5.089618763
-0.200000003,5.107431207
Jsc:,4.973997
Eff:,3.315956
Voc:,1.05105
FF:,0.634278
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
