V,J
-0.200000003,16.461050695
-0.170200005,16.396860366
-0.140450001,16.359635732
-0.110650003,16.328955283
-0.080849998,16.296376982
-0.051050000,16.268752114
-0.021299999,16.23962901
0.008500000,16.210097295
0.038300000,16.179003097
0.068099998,16.148998525
0.097850002,16.119924249
0.127649993,16.088610326
0.157450005,16.057820658
0.187250003,16.026185501
0.216999993,15.992818248
0.246800005,15.959917428
0.276600003,15.926187823
0.306400001,15.889865215
0.336149991,15.852567339
0.365949988,15.813886871
0.395749986,15.774381472
0.425550014,15.732705815
0.455300003,15.69006774
0.485100001,15.644064414
0.514900029,15.596962466
0.544700027,15.545160218
0.574450016,15.490910164
0.604250014,15.427141294
0.634050012,15.355301733
0.663850009,15.267388891
0.693599999,15.158241175
0.723399997,15.02272012
0.753199995,14.854419029
0.782999992,14.639192026
0.812749982,14.373357768
0.842549980,14.041876061
0.872349977,13.628303563
0.902149975,13.117091247
0.931900024,12.486713844
0.961700022,11.710675945
0.991500020,10.729723951
1.021299958,9.435014033
1.051049948,7.62190643
1.080850005,4.950718644
1.110649943,1.790164886
1.140450001,-4.163671081
1.170199990,-12.094021577
1.200000048,-21.993550092
Jsc:,16.210097
Eff:,11.88865
Voc:,1.11065
FF:,0.660343
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
