V,J
-0.200000003,16.106731797
-0.170200005,16.09037069
-0.140450001,16.081103722
-0.110650003,16.074425903
-0.080849998,16.065636931
-0.051050000,16.058855032
-0.021299999,16.051334294
0.008500000,16.042041627
0.038300000,16.033507074
0.068099998,16.025934938
0.097850002,16.015917566
0.127649993,16.00794967
0.157450005,15.996991725
0.187250003,15.986289482
0.216999993,15.976840052
0.246800005,15.965639254
0.276600003,15.953623805
0.306400001,15.941817801
0.336149991,15.928991556
0.365949988,15.913979633
0.395749986,15.899614034
0.425550014,15.882634872
0.455300003,15.863883782
0.485100001,15.840206242
0.514900029,15.810475362
0.544700027,15.77391247
0.574450016,15.727019967
0.604250014,15.665121967
0.634050012,15.583588838
0.663850009,15.479521764
0.693599999,15.344627759
0.723399997,15.171149655
0.753199995,14.955075879
0.782999992,14.680180242
0.812749982,14.338105512
0.842549980,13.910294623
0.872349977,13.369739479
0.902149975,12.668933376
0.931900024,11.740172966
0.961700022,10.44630661
0.991500020,8.605831127
1.021299958,5.943956245
1.051049948,4.424333789
1.080850005,-0.595763802
1.110649943,-8.404343317
1.140450001,-17.906096353
1.170199990,-28.995939409
1.200000048,-42.882745378
Jsc:,16.042042
Eff:,11.720118
Voc:,1.08085
FF:,0.675938
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
