V,J
1.200000048,-30.038362805
1.170199990,-18.714955406
1.140450001,-10.043751165
1.110649943,-4.757159861
1.080850005,-2.729702547
1.051049948,-0.689521382
1.021299958,1.105826299
0.991500020,1.981027389
0.961700022,2.515469123
0.931900024,2.810053533
0.902149975,2.990055585
0.872349977,3.103293899
0.842549980,3.184293778
0.812749982,3.235407621
0.782999992,3.274489311
0.753199995,3.303318808
0.723399997,3.33124949
0.693599999,3.353052307
0.663850009,3.366477011
0.634050012,3.37820367
0.604250014,3.38974562
0.574450016,3.396346664
0.544700027,3.401343143
0.514900029,3.408000082
0.485100001,3.410454312
0.455300003,3.414098394
0.425550014,3.420803197
0.395749986,3.418763038
0.365949988,3.423753092
0.336149991,3.423298224
0.306400001,3.426131832
0.276600003,3.425652551
0.246800005,3.430570648
0.216999993,3.429744755
0.187250003,3.435092985
0.157450005,3.43538306
0.127649993,3.437271275
0.097850002,3.437790069
0.068099998,3.438273205
0.038300000,3.440441537
0.008500000,3.442942989
-0.021299999,3.443636855
-0.051050000,3.446670913
-0.080849998,3.453418762
-0.110650003,3.45299409
-0.140450001,3.454514813
-0.170200005,3.456519958
-0.200000003,3.456658089
Jsc:,3.442943
Eff:,2.707158
Voc:,1.05105
FF:,0.748101
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
