V,J
-0.200000003,7.923858993
-0.170200005,7.872264262
-0.140450001,7.848266772
-0.110650003,7.794322533
-0.080849998,7.759927973
-0.051050000,7.728822853
-0.021299999,7.702127638
0.008500000,7.6825574
0.038300000,7.659720209
0.068099998,7.637611577
0.097850002,7.616696652
0.127649993,7.59578494
0.157450005,7.572291788
0.187250003,7.548423435
0.216999993,7.527225824
0.246800005,7.506301262
0.276600003,7.482922469
0.306400001,7.452981502
0.336149991,7.42797084
0.365949988,7.396302917
0.395749986,7.370401793
0.425550014,7.337026188
0.455300003,7.298223008
0.485100001,7.252840307
0.514900029,7.206664156
0.544700027,7.158507275
0.574450016,7.084311139
0.604250014,6.999406336
0.634050012,6.908161009
0.663850009,6.78471451
0.693599999,6.627842294
0.723399997,6.455838656
0.753199995,6.237448138
0.782999992,5.97266046
0.812749982,5.647596373
0.842549980,5.246562293
0.872349977,4.744284468
0.902149975,4.102711085
0.931900024,3.247727279
0.961700022,3.168932674
0.991500020,1.667025487
1.021299958,-1.25184987
1.051049948,-4.89639824
1.080850005,-10.481229279
1.110649943,-18.246561057
1.140450001,-28.727729301
1.170199990,-43.652492224
1.200000048,-63.385341571
Jsc:,7.682557
Eff:,4.698046
Voc:,1.0213
FF:,0.598767
V_MPP:,0.7532
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
