V,J
1.200000048,-26.688022358
1.170199990,-13.81678074
1.140450001,-3.689339358
1.110649943,2.79140074
1.080850005,6.886451992
1.051049948,9.400489052
1.021299958,10.98387556
0.991500020,12.027262659
0.961700022,12.763917228
0.931900024,13.32604647
0.902149975,13.77372249
0.872349977,14.112670968
0.842549980,14.385441318
0.812749982,14.601446992
0.782999992,14.77771341
0.753199995,14.926899773
0.723399997,15.033256606
0.693599999,15.128628509
0.663850009,15.218400655
0.634050012,15.27755146
0.604250014,15.341387147
0.574450016,15.408816803
0.544700027,15.453233231
0.514900029,15.515025868
0.485100001,15.552452237
0.455300003,15.602897592
0.425550014,15.650072781
0.395749986,15.699270461
0.365949988,15.755451776
0.336149991,15.797969067
0.306400001,15.8421889
0.276600003,15.883169406
0.246800005,15.925506806
0.216999993,15.968261811
0.187250003,16.011271233
0.157450005,16.061928602
0.127649993,16.091951163
0.097850002,16.131301084
0.068099998,16.178608621
0.038300000,16.2052942
0.008500000,16.243285942
-0.021299999,16.277462705
-0.051050000,16.313483353
-0.080849998,16.357203345
-0.110650003,16.386257063
-0.140450001,16.416766615
-0.170200005,16.444879759
-0.200000003,16.479663012
Jsc:,16.243286
Eff:,12.425963
Voc:,1.11065
FF:,0.688778
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
