V,J
1.200000048,-61.31176625
1.170199990,-35.517019473
1.140450001,-21.722199597
1.110649943,-8.975785142
1.080850005,-3.679601782
1.051049948,3.137306511
1.021299958,7.146986527
0.991500020,9.852842886
0.961700022,11.740843704
0.931900024,13.052001462
0.902149975,13.926087788
0.872349977,14.574634205
0.842549980,15.047040129
0.812749982,15.393549178
0.782999992,15.671984817
0.753199995,15.858320003
0.723399997,16.055362573
0.693599999,16.207505577
0.663850009,16.354701572
0.634050012,16.485395118
0.604250014,16.575918952
0.574450016,16.671229179
0.544700027,16.764373
0.514900029,16.859065172
0.485100001,16.943684719
0.455300003,17.014154537
0.425550014,17.082152136
0.395749986,17.16017353
0.365949988,17.23747022
0.336149991,17.295564806
0.306400001,17.349853409
0.276600003,17.408314202
0.246800005,17.462663196
0.216999993,17.54122041
0.187250003,17.571304647
0.157450005,17.633162815
0.127649993,17.700120899
0.097850002,17.766453219
0.068099998,17.824184168
0.038300000,17.888293546
0.008500000,17.94900041
-0.021299999,18.014041368
-0.051050000,18.079295625
-0.080849998,18.154654629
-0.110650003,18.222456917
-0.140450001,18.297061663
-0.170200005,18.368236912
-0.200000003,18.44526762
Jsc:,17.949
Eff:,12.714182
Voc:,1.05105
FF:,0.673946
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
