V,J
-0.200000003,17.921384537
-0.170200005,17.898880145
-0.140450001,17.888547964
-0.110650003,17.87580781
-0.080849998,17.8633028
-0.051050000,17.852553014
-0.021299999,17.841113217
0.008500000,17.830413544
0.038300000,17.816085208
0.068099998,17.804583734
0.097850002,17.793598805
0.127649993,17.7797626
0.157450005,17.767718882
0.187250003,17.754666489
0.216999993,17.74089453
0.246800005,17.726446695
0.276600003,17.712084951
0.306400001,17.69651922
0.336149991,17.679763637
0.365949988,17.660859639
0.395749986,17.640391873
0.425550014,17.619573318
0.455300003,17.593650992
0.485100001,17.563726087
0.514900029,17.527634767
0.544700027,17.484086956
0.574450016,17.428586658
0.604250014,17.362973904
0.634050012,17.284881838
0.663850009,17.18979776
0.693599999,17.072894162
0.723399997,16.930827637
0.753199995,16.759328336
0.782999992,16.547791674
0.812749982,16.284785562
0.842549980,15.957676497
0.872349977,15.518337151
0.902149975,14.920300335
0.931900024,14.061006208
0.961700022,12.803489443
0.991500020,10.983010797
1.021299958,8.421173426
1.051049948,4.934744303
1.080850005,1.043437773
1.110649943,-5.085006802
1.140450001,-12.51641517
1.170199990,-21.357607625
1.200000048,-31.708940662
Jsc:,17.830414
Eff:,13.537421
Voc:,1.08085
FF:,0.70244
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
