V,J
-0.200000003,7.744112322
-0.170200005,7.736714296
-0.140450001,7.729523144
-0.110650003,7.722949405
-0.080849998,7.719053475
-0.051050000,7.713408102
-0.021299999,7.706624276
0.008500000,7.701699111
0.038300000,7.695928458
0.068099998,7.693099026
0.097850002,7.685506973
0.127649993,7.681298804
0.157450005,7.671339254
0.187250003,7.66824641
0.216999993,7.661434315
0.246800005,7.654604231
0.276600003,7.645970737
0.306400001,7.63858299
0.336149991,7.632553421
0.365949988,7.621147675
0.395749986,7.610548869
0.425550014,7.59904611
0.455300003,7.587263235
0.485100001,7.570711315
0.514900029,7.556508903
0.544700027,7.529540638
0.574450016,7.498423953
0.604250014,7.451511534
0.634050012,7.397911658
0.663850009,7.319878057
0.693599999,7.225870115
0.723399997,7.102299619
0.753199995,6.937092015
0.782999992,6.73889236
0.812749982,6.487142299
0.842549980,6.176502918
0.872349977,5.778888056
0.902149975,5.274753176
0.931900024,4.60663363
0.961700022,3.684680175
0.991500020,2.373158619
1.021299958,1.410959804
1.051049948,-1.864589902
1.080850005,-5.844894644
1.110649943,-11.711980157
1.140450001,-19.394182271
1.170199990,-28.962430814
1.200000048,-41.266982947
Jsc:,7.701699
Eff:,5.276553
Voc:,1.0213
FF:,0.670827
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
