V,J
1.200000048,-34.372042659
1.170199990,-21.773311834
1.140450001,-11.426393841
1.110649943,-4.785792441
1.080850005,-1.5568026
1.051049948,1.436774356
1.021299958,3.921063671
0.991500020,5.252775929
0.961700022,6.040014305
0.931900024,6.5167434
0.902149975,6.828205783
0.872349977,7.018505001
0.842549980,7.148807926
0.812749982,7.250422055
0.782999992,7.331325564
0.753199995,7.391806921
0.723399997,7.442906951
0.693599999,7.488432923
0.663850009,7.518801774
0.634050012,7.548080999
0.604250014,7.572440841
0.574450016,7.59045502
0.544700027,7.609553685
0.514900029,7.620268778
0.485100001,7.631455442
0.455300003,7.639632783
0.425550014,7.645580758
0.395749986,7.650917103
0.365949988,7.653005769
0.336149991,7.658442338
0.306400001,7.663339877
0.276600003,7.665352731
0.246800005,7.671135592
0.216999993,7.673129815
0.187250003,7.677217843
0.157450005,7.682543265
0.127649993,7.686128883
0.097850002,7.692315214
0.068099998,7.69766762
0.038300000,7.69982246
0.008500000,7.707476832
-0.021299999,7.710277353
-0.051050000,7.716755364
-0.080849998,7.723618214
-0.110650003,7.726454714
-0.140450001,7.73314731
-0.170200005,7.742339751
-0.200000003,7.74723986
Jsc:,7.707477
Eff:,6.160066
Voc:,1.05105
FF:,0.760413
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
