V,J
1.200000048,-34.758096939
1.170199990,-21.185972121
1.140450001,-10.913165459
1.110649943,-4.431400302
1.080850005,-0.819669231
1.051049948,1.775279369
1.021299958,3.686883843
0.991500020,4.843688183
0.961700022,5.663472416
0.931900024,6.280943909
0.902149975,6.759533593
0.872349977,7.131006404
0.842549980,7.423129838
0.812749982,7.650194968
0.782999992,7.827561935
0.753199995,7.969306583
0.723399997,8.078002002
0.693599999,8.161211973
0.663850009,8.238233044
0.634050012,8.302668154
0.604250014,8.36210293
0.574450016,8.415493361
0.544700027,8.464441121
0.514900029,8.514693735
0.485100001,8.564981042
0.455300003,8.613033201
0.425550014,8.662896479
0.395749986,8.709511435
0.365949988,8.757030987
0.336149991,8.807689641
0.306400001,8.856268624
0.276600003,8.902588688
0.246800005,8.950186621
0.216999993,8.995859718
0.187250003,9.039916364
0.157450005,9.083633787
0.127649993,9.131016493
0.097850002,9.17393083
0.068099998,9.217573084
0.038300000,9.259131812
0.008500000,9.296240802
-0.021299999,9.335016356
-0.051050000,9.375047936
-0.080849998,9.405493241
-0.110650003,9.443694428
-0.140450001,9.476595248
-0.170200005,9.50817451
-0.200000003,9.540826052
Jsc:,9.296241
Eff:,6.254358
Voc:,1.08085
FF:,0.622458
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
