V,J
1.200000048,-35.156334995
1.170199990,-22.05160613
1.140450001,-11.136483712
1.110649943,-4.03489402
1.080850005,-0.514386432
1.051049948,3.408283732
1.021299958,5.743149452
0.991500020,7.176190583
0.961700022,8.06962678
0.931900024,8.624672163
0.902149975,8.966148112
0.872349977,9.192239902
0.842549980,9.350283339
0.812749982,9.466822014
0.782999992,9.544526672
0.753199995,9.618031512
0.723399997,9.672557185
0.693599999,9.721411144
0.663850009,9.762497015
0.634050012,9.795498061
0.604250014,9.816479802
0.574450016,9.83852226
0.544700027,9.854995799
0.514900029,9.86778735
0.485100001,9.882347617
0.455300003,9.890722196
0.425550014,9.895531717
0.395749986,9.902297554
0.365949988,9.911581869
0.336149991,9.914790357
0.306400001,9.922761466
0.276600003,9.922767891
0.246800005,9.931066658
0.216999993,9.93574383
0.187250003,9.940424214
0.157450005,9.942936909
0.127649993,9.948406245
0.097850002,9.95466903
0.068099998,9.961870461
0.038300000,9.965677088
0.008500000,9.972660722
-0.021299999,9.977296134
-0.051050000,9.985606466
-0.080849998,9.992911977
-0.110650003,9.998150024
-0.140450001,10.008695505
-0.170200005,10.016978211
-0.200000003,10.027345085
Jsc:,9.972661
Eff:,8.08881
Voc:,1.08085
FF:,0.750427
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
