V,J
-0.200000003,7.073720043
-0.170200005,7.051459147
-0.140450001,7.04072478
-0.110650003,7.027241933
-0.080849998,7.020046926
-0.051050000,7.008154831
-0.021299999,7.00649919
0.008500000,6.994034655
0.038300000,6.97901695
0.068099998,6.970628879
0.097850002,6.957279023
0.127649993,6.94512994
0.157450005,6.935052177
0.187250003,6.920604984
0.216999993,6.907230071
0.246800005,6.899590477
0.276600003,6.880777709
0.306400001,6.8660973
0.336149991,6.847262689
0.365949988,6.833842161
0.395749986,6.814604079
0.425550014,6.79797699
0.455300003,6.780192815
0.485100001,6.76477421
0.514900029,6.744598124
0.544700027,6.719049715
0.574450016,6.697756376
0.604250014,6.669257109
0.634050012,6.64160847
0.663850009,6.599467023
0.693599999,6.558386291
0.723399997,6.505891462
0.753199995,6.432326872
0.782999992,6.342645314
0.812749982,6.239374901
0.842549980,6.099973335
0.872349977,5.930742592
0.902149975,5.724854514
0.931900024,5.464646996
0.961700022,5.128922747
0.991500020,4.679656939
1.021299958,4.02533248
1.051049948,3.013984009
1.080850005,1.634328169
1.110649943,-1.320282821
1.140450001,-5.797320482
1.170199990,-12.778989543
1.200000048,-22.298609632
Jsc:,6.994035
Eff:,5.173683
Voc:,1.11065
FF:,0.666032
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
