V,J
-0.200000003,3.348123287
-0.170200005,3.340384752
-0.140450001,3.335630805
-0.110650003,3.331201305
-0.080849998,3.328025904
-0.051050000,3.324335243
-0.021299999,3.319551742
0.008500000,3.314554942
0.038300000,3.307346122
0.068099998,3.304145986
0.097850002,3.297623323
0.127649993,3.293537865
0.157450005,3.289061786
0.187250003,3.285613656
0.216999993,3.279410621
0.246800005,3.277292081
0.276600003,3.272204693
0.306400001,3.263304574
0.336149991,3.257549019
0.365949988,3.25383041
0.395749986,3.245992614
0.425550014,3.240780587
0.455300003,3.234963675
0.485100001,3.22405263
0.514900029,3.215061281
0.544700027,3.201497804
0.574450016,3.186972872
0.604250014,3.166888981
0.634050012,3.139020939
0.663850009,3.104901998
0.693599999,3.061532472
0.723399997,3.001838139
0.753199995,2.924712024
0.782999992,2.826101437
0.812749982,2.701654614
0.842549980,2.547173345
0.872349977,2.332129286
0.902149975,2.373917536
0.931900024,2.022900284
0.961700022,1.329435911
0.991500020,0.351263116
1.021299958,-1.236198128
1.051049948,-3.691969304
1.080850005,-7.617025596
1.110649943,-13.194130949
1.140450001,-20.658047911
1.170199990,-30.016446914
1.200000048,-41.258060343
Jsc:,3.314555
Eff:,2.212837
Voc:,0.9915
FF:,0.673336
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
