V,J
1.200000048,-39.152834445
1.170199990,-25.289907751
1.140450001,-14.925320585
1.110649943,-5.57337518
1.080850005,0.381113335
1.051049948,5.717590121
1.021299958,9.194233483
0.991500020,11.449263156
0.961700022,12.88617002
0.931900024,13.790744055
0.902149975,14.351152766
0.872349977,14.702246471
0.842549980,14.919210708
0.812749982,15.061103768
0.782999992,15.157528035
0.753199995,15.229917549
0.723399997,15.284251124
0.693599999,15.32952589
0.663850009,15.369254868
0.634050012,15.401149582
0.604250014,15.427411131
0.574450016,15.451209455
0.544700027,15.471123414
0.514900029,15.487877712
0.485100001,15.501711347
0.455300003,15.513437685
0.425550014,15.523291869
0.395749986,15.531714634
0.365949988,15.541088251
0.336149991,15.54809116
0.306400001,15.556133582
0.276600003,15.56397427
0.246800005,15.571275284
0.216999993,15.579079993
0.187250003,15.585856753
0.157450005,15.593480286
0.127649993,15.602050818
0.097850002,15.61206305
0.068099998,15.620099048
0.038300000,15.628655445
0.008500000,15.638864272
-0.021299999,15.64804001
-0.051050000,15.658672866
-0.080849998,15.668501352
-0.110650003,15.679181751
-0.140450001,15.69099161
-0.170200005,15.703761317
-0.200000003,15.715046921
Jsc:,15.638864
Eff:,12.946892
Voc:,1.08085
FF:,0.76594
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
