V,J
1.200000048,-29.822917363
1.170199990,-18.871366972
1.140450001,-10.607685101
1.110649943,-5.632285702
1.080850005,-2.703692846
1.051049948,-1.438232117
1.021299958,-0.485764975
0.991500020,0.446516564
0.961700022,0.883382527
0.931900024,1.130409319
0.902149975,1.272302779
0.872349977,1.355420155
0.842549980,1.413596817
0.812749982,1.448664202
0.782999992,1.476869058
0.753199995,1.496759406
0.723399997,1.499323498
0.693599999,1.515646539
0.663850009,1.519015645
0.634050012,1.531735882
0.604250014,1.542415638
0.574450016,1.539814283
0.544700027,1.569717023
0.514900029,1.556460485
0.485100001,1.554729514
0.455300003,1.549853338
0.425550014,1.557810151
0.395749986,1.559166403
0.365949988,1.557285094
0.336149991,1.555433981
0.306400001,1.559940256
0.276600003,1.560334893
0.246800005,1.563377624
0.216999993,1.56277274
0.187250003,1.560688572
0.157450005,1.563311771
0.127649993,1.566587237
0.097850002,1.56862306
0.068099998,1.562479132
0.038300000,1.56841233
0.008500000,1.571154386
-0.021299999,1.568785444
-0.051050000,1.571567975
-0.080849998,1.572496343
-0.110650003,1.57087941
-0.140450001,1.604437154
-0.170200005,1.572827856
-0.200000003,1.573831071
Jsc:,1.571154
Eff:,1.191026
Voc:,0.9915
FF:,0.764557
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
