V,J
-0.200000003,13.855202936
-0.170200005,13.829930788
-0.140450001,13.815055069
-0.110650003,13.80907754
-0.080849998,13.787784844
-0.051050000,13.773184101
-0.021299999,13.760300035
0.008500000,13.747444237
0.038300000,13.733159588
0.068099998,13.718492029
0.097850002,13.705687628
0.127649993,13.690553636
0.157450005,13.674822149
0.187250003,13.669054065
0.216999993,13.646437883
0.246800005,13.630832319
0.276600003,13.614144838
0.306400001,13.59851743
0.336149991,13.582343924
0.365949988,13.564079825
0.395749986,13.545189962
0.425550014,13.525159074
0.455300003,13.50339095
0.485100001,13.479286811
0.514900029,13.456116821
0.544700027,13.412805439
0.574450016,13.368442977
0.604250014,13.313086592
0.634050012,13.243345334
0.663850009,13.159392669
0.693599999,13.052762145
0.723399997,12.924786242
0.753199995,12.76827959
0.782999992,12.574299027
0.812749982,12.335248002
0.842549980,12.041673231
0.872349977,11.666138733
0.902149975,11.161542559
0.931900024,10.442756328
0.961700022,9.35943145
0.991500020,7.679484472
1.021299958,5.078680734
1.051049948,2.067069683
1.080850005,-3.635923871
1.110649943,-10.966861705
1.140450001,-19.984234486
1.170199990,-30.661559978
1.200000048,-43.170990229
Jsc:,13.747444
Eff:,10.176956
Voc:,1.05105
FF:,0.704324
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
