V,J
1.200000048,-38.879877779
1.170199990,-26.05056495
1.140450001,-16.615572118
1.110649943,-8.493235281
1.080850005,-2.848322179
1.051049948,0.428440789
1.021299958,3.1709799
0.991500020,4.772023053
0.961700022,5.72540768
0.931900024,6.319134816
0.902149975,6.668118012
0.872349977,6.900250292
0.842549980,7.040586649
0.812749982,7.127055222
0.782999992,7.199779462
0.753199995,7.248860213
0.723399997,7.291017722
0.693599999,7.323169424
0.663850009,7.351225388
0.634050012,7.373007003
0.604250014,7.391633455
0.574450016,7.410137195
0.544700027,7.420833655
0.514900029,7.436836907
0.485100001,7.442933935
0.455300003,7.451001414
0.425550014,7.459023278
0.395749986,7.463234017
0.365949988,7.468333934
0.336149991,7.474524762
0.306400001,7.478768267
0.276600003,7.479376685
0.246800005,7.482541486
0.216999993,7.486444483
0.187250003,7.493775693
0.157450005,7.497137731
0.127649993,7.501565625
0.097850002,7.50280302
0.068099998,7.510279428
0.038300000,7.513483419
0.008500000,7.519502065
-0.021299999,7.522244764
-0.051050000,7.530395121
-0.080849998,7.53657053
-0.110650003,7.540330899
-0.140450001,7.546641227
-0.170200005,7.552582134
-0.200000003,7.55871
Jsc:,7.519502
Eff:,6.019433
Voc:,1.05105
FF:,0.761628
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
